2009/07/17,101,101,100,100,164300,100
2009/07/21,103,103,102,103,160800,103
2009/07/22,103,103,102,103,82800,103
2009/07/23,103,104,102,103,28100,103
2009/07/24,105,105,103,104,26700,104
2009/07/27,105,105,104,104,12900,104
2009/07/28,105,105,104,104,64400,104
2009/07/29,103,105,103,105,4600,105
2009/07/30,104,105,104,105,10700,105
2009/07/31,105,108,105,108,43600,108
2009/08/03,108,109,107,109,46400,109
2009/08/04,111,111,108,109,107200,109
2009/08/05,109,109,107,107,46300,107
2009/08/06,107,108,106,108,10100,108
2009/08/07,108,108,106,107,17100,107
2009/08/10,110,110,108,109,115700,109
2009/08/11,109,109,108,109,30800,109
2009/08/12,109,109,107,109,19500,109
2009/08/13,110,110,108,108,36000,108
2009/08/14,110,110,108,109,272800,109
2009/08/17,107,107,106,107,20200,107
2009/08/18,104,106,104,106,41500,106
2009/08/19,106,106,104,105,26400,105
2009/08/20,106,107,105,107,1600,107
2009/08/21,106,107,104,105,11700,105
2009/08/24,107,108,107,108,1300,108
2009/08/25,108,108,106,108,17900,108
2009/08/26,107,109,107,109,7900,109
2009/08/27,107,108,107,107,9400,107
2009/08/28,107,108,107,108,6600,108
2009/08/31,108,110,106,106,13100,106
2009/09/01,105,107,105,107,8400,107
2009/09/02,105,105,104,105,37700,105
2009/09/03,105,105,104,105,22000,105
2009/09/04,105,105,103,103,11600,103
2009/09/07,104,105,103,105,3100,105
2009/09/08,104,105,104,105,2300,105
2009/09/09,105,105,104,105,3500,105
2009/09/10,104,106,104,105,13100,105
2009/09/11,101,106,101,104,168500,104
2009/09/14,105,105,103,104,22900,104
2009/09/15,104,104,103,103,2700,103
2009/09/16,104,104,103,103,3600,103
2009/09/17,103,104,103,103,3300,103
2009/09/18,103,104,101,104,39700,104
2009/09/24,104,104,103,103,1100,103
2009/09/25,101,102,100,101,24900,101
2009/09/28,102,102,98,99,31900,99
2009/09/29,99,100,99,99,20800,99
2009/09/30,100,100,99,99,13100,99
2009/10/01,99,99,98,98,22500,98
2009/10/02,96,96,94,95,72200,95
2009/10/05,96,96,94,95,4000,95
2009/10/06,96,96,95,96,5900,96
2009/10/07,99,99,97,99,6100,99
2009/10/08,97,99,97,99,12900,99
2009/10/09,99,100,99,100,23600,100
2009/10/13,101,101,101,101,2300,101
2009/10/14,100,100,99,99,3800,99
2009/10/15,101,101,100,100,5300,100
2009/10/16,100,100,99,99,2800,99
2009/10/19,99,100,98,100,10400,100
2009/10/20,102,102,101,101,400,101
2009/10/21,101,101,101,101,800,101
2009/10/22,100,100,100,100,1100,100
2009/10/23,101,102,101,101,25000,101
2009/10/26,100,103,100,101,2400,101
2009/10/27,102,102,99,100,12200,100
2009/10/28,98,99,98,98,4300,98
2009/10/29,96,97,96,96,3400,96
2009/10/30,101,101,98,99,15100,99
2009/11/02,97,97,96,97,1900,97
2009/11/04,98,98,97,97,600,97
2009/11/05,97,98,97,97,2500,97
2009/11/06,97,98,96,96,1700,96
2009/11/09,98,98,98,98,100,98
2009/11/10,98,98,97,97,3200,97
2009/11/11,98,98,97,97,5500,97
2009/11/12,97,97,97,97,32100,97
2009/11/13,96,96,96,96,15400,96
2009/11/16,96,96,94,94,13100,94
2009/11/17,95,95,93,95,2900,95
2009/11/18,95,95,92,92,28800,92
2009/11/19,92,93,91,92,21800,92
2009/11/20,91,92,91,92,4600,92
2009/11/24,92,92,92,92,300,92
2009/11/25,91,91,91,91,13900,91
2009/11/26,91,91,91,91,5500,91
2009/11/27,90,90,88,89,11300,89
2009/11/30,90,92,90,91,11400,91
2009/12/01,93,94,92,94,12100,94
2009/12/02,94,96,94,96,46400,96
2009/12/03,97,99,97,99,21000,99
2009/12/04,101,101,99,100,47200,100
2009/12/07,100,101,100,101,5000,101
2009/12/08,99,99,99,99,20500,99
2009/12/10,99,99,96,96,7900,96
2009/12/11,94,98,94,98,73700,98
2009/12/14,98,98,98,98,100,98
2009/12/15,99,99,99,99,100,99
2009/12/16,100,101,100,101,9900,101
2009/12/17,101,101,100,100,4100,100
2009/12/18,98,98,98,98,5300,98
2009/12/21,99,100,99,100,7600,100
2009/12/22,100,100,100,100,5200,100
2009/12/24,99,102,99,101,340400,101
2009/12/25,102,102,101,101,7200,101
2009/12/28,103,103,101,101,18700,101
2009/12/29,102,102,101,101,400,101
2009/12/30,101,101,101,101,200,101
2010/01/04,103,103,102,103,4100,103
2010/01/05,103,105,103,103,30200,103
2010/01/06,103,106,103,105,5500,105
2010/01/07,105,106,105,106,24900,106
2010/01/08,106,108,106,107,32100,107
2010/01/12,107,108,107,107,13600,107
2010/01/14,106,108,106,108,28500,108
2010/01/15,107,109,107,108,12500,108
2010/01/18,109,109,107,107,14100,107
2010/01/19,107,107,107,107,13000,107
2010/01/20,107,107,105,105,6200,105
2010/01/21,104,105,104,105,21900,105
2010/01/22,105,105,104,104,3200,104
2010/01/25,104,104,104,104,1700,104
2010/01/26,105,105,103,103,9400,103
2010/01/27,102,102,102,102,1600,102
2010/01/28,101,103,101,103,2500,103
2010/01/29,101,101,100,100,500,100
2010/02/01,100,100,100,100,4300,100
2010/02/03,103,103,103,103,1100,103
2010/02/04,102,102,102,102,10000,102
2010/02/05,100,101,100,101,2500,101
2010/02/08,100,100,99,99,4400,99
2010/02/09,98,98,98,98,2500,98
2010/02/10,98,101,98,100,3200,100
2010/02/12,101,101,101,101,5500,101
2010/02/15,101,101,100,100,1200,100
2010/02/16,100,100,100,100,29600,100
2010/02/17,101,101,101,101,1000,101
2010/02/18,101,101,101,101,200,101
2010/02/19,102,103,102,102,1200,102
2010/02/22,102,103,102,102,1300,102
2010/02/23,102,102,101,101,700,101
2010/02/24,101,102,101,102,200,102
2010/02/25,101,101,100,100,102100,100
2010/02/26,99,100,99,100,8300,100
2010/03/01,100,102,100,101,1600,101
